date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-11,SP,Pedra Bela,city,1,0,False,6093,3536802,16.41228,
2020-04-11,SP,Penápolis,city,1,1,False,63407,3537305,1.57711,1.0
2020-04-11,SP,Peruíbe,city,3,0,False,68284,3537602,4.39342,
2020-04-11,SP,Pindamonhangaba,city,2,0,False,168328,3538006,1.18816,
2020-04-11,SP,Pindorama,city,1,0,False,17049,3538105,5.86545,
2020-04-11,SP,Piracicaba,city,12,0,False,404142,3538709,2.96925,
2020-04-11,SP,Pirajuí,city,1,0,False,25492,3538907,3.9228,
2020-04-11,SP,Poá,city,9,1,False,117452,3539806,7.6627,0.1111
2020-04-11,SP,Porto Ferreira,city,2,1,False,56150,3540705,3.56189,0.5
2020-04-11,SP,Praia Grande,city,16,2,False,325073,3541000,4.92197,0.125
2020-04-11,SP,Presidente Prudente,city,4,2,False,228743,3541406,1.74869,0.5
2020-04-11,SP,Presidente Venceslau,city,4,2,False,39516,3541505,10.12248,0.5
2020-04-11,SP,Promissão,city,1,0,False,40432,3541604,2.47329,
2020-04-11,SP,Ribeirão Pires,city,16,0,False,123393,3543303,12.9667,
2020-04-11,SP,Ribeirão Preto,city,36,4,False,703293,3543402,5.11878,0.1111
2020-04-11,SP,Rio Claro,city,4,1,False,206424,3543907,1.93776,0.25
2020-04-11,SP,Rio Grande da Serra,city,5,0,False,50846,3544103,9.83362,
2020-04-11,SP,Salto,city,3,0,False,118663,3545209,2.52817,
2020-04-11,SP,Salto de Pirapora,city,2,0,False,45422,3545308,4.40315,
2020-04-11,SP,Santa Bárbara d'Oeste,city,1,0,False,193475,3545803,0.51686,
2020-04-11,SP,Santa Branca,city,2,1,False,14788,3546009,13.52448,0.5
2020-04-11,SP,Santa Cruz do Rio Pardo,city,1,0,False,47673,3546405,2.09762,
2020-04-11,SP,Santa Isabel,city,1,0,False,57386,3546801,1.74259,
2020-04-11,SP,Santa Lúcia,city,1,0,False,8817,3546900,11.34173,
2020-04-11,SP,Santana de Parnaíba,city,33,0,False,139447,3547304,23.6649,
2020-04-11,SP,Santo André,city,142,3,False,718773,3547809,19.75589,0.0211
2020-04-11,SP,Santos,city,146,6,False,433311,3548500,33.69404,0.0411
2020-04-11,SP,São Bernardo do Campo,city,172,9,False,838936,3548708,20.50216,0.0523
2020-04-11,SP,São Caetano do Sul,city,61,2,False,161127,3548807,37.85834,0.0328
2020-04-11,SP,São Carlos,city,5,2,False,251983,3548906,1.98426,0.4
2020-04-11,SP,São João da Boa Vista,city,1,0,False,91211,3549102,1.09636,
2020-04-11,SP,São José do Rio Pardo,city,1,0,False,54946,3549706,1.81997,
2020-04-11,SP,São José do Rio Preto,city,40,1,False,460671,3549805,8.68299,0.025
2020-04-11,SP,São José dos Campos,city,85,1,False,721944,3549904,11.77377,0.0118
2020-04-11,SP,São Manuel,city,3,1,False,40954,3550100,7.32529,0.3333
2020-04-11,SP,São Miguel Arcanjo,city,1,0,False,32931,3550209,3.03665,
2020-04-11,SP,São Paulo,city,6131,422,False,12252023,3550308,50.04072,0.0688
2020-04-11,SP,São Pedro,city,1,0,False,35653,3550407,2.80481,
2020-04-11,SP,São Roque,city,3,0,False,91016,3550605,3.29612,
2020-04-11,SP,São Sebastião,city,4,1,False,88980,3550704,4.49539,0.25
2020-04-11,SP,São Vicente,city,14,0,False,365798,3551009,3.82725,
2020-04-11,SP,Sertãozinho,city,2,0,False,125815,3551702,1.58964,
2020-04-11,SP,Sorocaba,city,20,2,False,679378,3552205,2.94387,0.1
2020-04-11,SP,Sumaré,city,2,0,False,282441,3552403,0.70811,
2020-04-11,SP,Suzano,city,32,3,False,297637,3552502,10.75135,0.0938
2020-04-11,SP,Taboão da Serra,city,71,5,False,289664,3552809,24.51116,0.0704
2020-04-11,SP,Tanabi,city,1,0,False,25967,3553401,3.85104,
2020-04-11,SP,Tatuí,city,4,0,False,121766,3554003,3.28499,
2020-04-11,SP,Taubaté,city,6,0,False,314924,3554102,1.90522,
2020-04-11,SP,Terra Roxa,city,1,0,False,9370,3554409,10.67236,
2020-04-11,SP,Tupã,city,1,0,False,65524,3555000,1.52616,
2020-04-11,SP,Valinhos,city,4,0,False,129193,3556206,3.09614,
2020-04-11,SP,Vargem Grande Paulista,city,5,3,False,52597,3556453,9.50625,0.6
2020-04-11,SP,Vinhedo,city,9,0,False,78728,3556701,11.43177,
2020-04-11,SP,Votorantim,city,2,0,False,122480,3557006,1.63292,
2020-04-11,SP,Votuporanga,city,5,0,False,94547,3557105,5.28838,
2020-04-10,SP,Adamantina,city,0,0,False,35068,3500105,,
2020-04-10,SP,Águas de Lindóia,city,1,1,False,18705,3500501,5.34616,1.0
2020-04-10,SP,Águas de São Pedro,city,1,0,False,3451,3500600,28.97711,
2020-04-10,SP,Agudos,city,1,1,False,37214,3500709,2.68716,1.0
2020-04-10,SP,Americana,city,3,2,False,239597,3501608,1.2521,0.6667
2020-04-10,SP,Araçatuba,city,15,0,False,197016,3502804,7.61359,
2020-04-10,SP,Araçoiaba da Serra,city,1,0,False,34146,3502903,2.9286,
2020-04-10,SP,Araraquara,city,7,1,False,236072,3503208,2.9652,0.1429
2020-04-10,SP,Araras,city,3,0,False,134236,3503307,2.23487,
2020-04-10,SP,Artur Nogueira,city,1,0,False,54408,3503802,1.83797,
2020-04-10,SP,Arujá,city,10,1,False,89824,3503901,11.13288,0.1
2020-04-10,SP,Assis,city,4,1,False,104386,3504008,3.83193,0.25
2020-04-10,SP,Atibaia,city,13,0,False,142761,3504107,9.10613,
2020-04-10,SP,Avaré,city,3,0,False,90655,3504503,3.30925,
2020-04-10,SP,Bady Bassitt,city,1,0,False,17502,3504602,5.71363,
2020-04-10,SP,Barra do Turvo,city,1,0,False,7659,3505401,13.05653,
2020-04-10,SP,Barretos,city,4,0,False,122098,3505500,3.27606,
2020-04-10,SP,Barueri,city,44,2,False,274182,3505708,16.04773,0.0455
2020-04-10,SP,Batatais,city,1,0,False,62508,3505906,1.5998,
2020-04-10,SP,Bauru,city,11,1,False,376818,3506003,2.91918,0.0909
2020-04-10,SP,Bebedouro,city,2,0,False,77496,3506102,2.58078,
2020-04-10,SP,Birigui,city,2,0,False,123638,3506508,1.61763,
2020-04-10,SP,Boituva,city,4,0,False,60997,3507001,6.5577,
2020-04-10,SP,Botucatu,city,15,1,False,146497,3507506,10.23912,0.0667
2020-04-10,SP,Bragança Paulista,city,26,4,False,168668,3507605,15.4149,0.1538
2020-04-10,SP,Brodowski,city,2,0,False,24939,3507803,8.01957,
2020-04-10,SP,Caçapava,city,3,0,False,94263,3508504,3.18258,
2020-04-10,SP,Cachoeira Paulista,city,1,0,False,33327,3508603,3.00057,
2020-04-10,SP,Caieiras,city,32,4,False,101470,3509007,31.53641,0.125
2020-04-10,SP,Cajamar,city,5,1,False,76801,3509205,6.51033,0.2
2020-04-10,SP,Campinas,city,100,5,False,1204073,3509502,8.30514,0.05
2020-04-10,SP,Caraguatatuba,city,2,1,False,121532,3510500,1.64566,0.5
2020-04-10,SP,Carapicuíba,city,29,2,False,400927,3510609,7.23324,0.069
2020-04-10,SP,Catanduva,city,3,2,False,121862,3511102,2.4618,0.6667
2020-04-10,SP,Cedral,city,1,0,False,9237,3511300,10.82603,
2020-04-10,SP,Cotia,city,53,3,False,249210,3513009,21.2672,0.0566
2020-04-10,SP,Cravinhos,city,2,1,False,35292,3513108,5.66701,0.5
2020-04-10,SP,Cubatão,city,2,0,False,130705,3513504,1.53016,
2020-04-10,SP,Diadema,city,59,1,False,423884,3513801,13.9189,0.0169
2020-04-10,SP,Dracena,city,1,1,False,46793,3514403,2.13707,1.0
2020-04-10,SP,Eldorado,city,1,0,False,15494,3514809,6.45411,
2020-04-10,SP,Embu das Artes,city,33,2,False,273726,3515004,12.05585,0.0606
2020-04-10,SP,Embu-Guaçu,city,4,0,False,69385,3515103,5.76493,
2020-04-10,SP,Ferraz de Vasconcelos,city,35,0,False,194276,3515707,18.01561,
2020-04-10,SP,Franca,city,2,0,False,353187,3516200,0.56627,
2020-04-10,SP,Francisco Morato,city,12,1,False,175844,3516309,6.82423,0.0833
2020-04-10,SP,Franco da Rocha,city,18,1,False,154489,3516408,11.65131,0.0556
2020-04-10,SP,Guararapes,city,3,0,False,32939,3518206,9.10774,
2020-04-10,SP,Guararema,city,2,0,False,29798,3518305,6.71186,
2020-04-10,SP,Guaratinguetá,city,1,0,False,121798,3518404,0.82103,
2020-04-10,SP,Guarujá,city,7,0,False,320459,3518701,2.18437,
2020-04-10,SP,Guarulhos,city,178,16,False,1379182,3518800,12.9062,0.0899
2020-04-10,SP,Hortolândia,city,2,0,False,230851,3519071,0.86636,
2020-04-10,SP,Ibiúna,city,1,0,False,78878,3519709,1.26778,
2020-04-10,SP,Ilhabela,city,1,0,False,34970,3520400,2.85959,
2020-04-10,SP,Ilha Comprida,city,9,0,False,11166,3520426,80.60183,
2020-04-10,SP,Importados/Indefinidos,city,93,0,False,,,,
2020-04-10,SP,Indaiatuba,city,3,0,False,251627,3520509,1.19224,
2020-04-10,SP,Iracemápolis,city,1,0,False,24235,3521408,4.12626,
2020-04-10,SP,Itanhaém,city,2,0,False,101816,3522109,1.96433,
2020-04-10,SP,Itapecerica da Serra,city,26,1,False,175693,3522208,14.79854,0.0385
2020-04-10,SP,Itapetininga,city,3,1,False,163901,3522307,1.83037,0.3333
2020-04-10,SP,Itapeva,city,1,0,False,94354,3522406,1.05984,
2020-04-10,SP,Itapevi,city,17,4,False,237700,3522505,7.15187,0.2353
2020-04-10,SP,Itapira,city,1,0,False,74773,3522604,1.33738,
2020-04-10,SP,Itaquaquecetuba,city,24,0,False,370821,3523107,6.47213,
2020-04-10,SP,Itararé,city,1,0,False,50503,3523206,1.98008,
2020-04-10,SP,Itatiba,city,1,1,False,120858,3523404,0.82742,1.0
2020-04-10,SP,Itatinga,city,1,0,False,20697,3523503,4.83162,
2020-04-10,SP,Itu,city,2,0,False,173939,3523909,1.14983,
2020-04-10,SP,Itupeva,city,1,0,False,61252,3524006,1.6326,
2020-04-10,SP,Jaboticabal,city,5,2,False,77263,3524303,6.4714,0.4
2020-04-10,SP,Jacareí,city,1,0,False,233662,3524402,0.42797,
2020-04-10,SP,Jaci,city,1,0,False,7067,3524501,14.15028,
2020-04-10,SP,Jaguariúna,city,1,0,False,57488,3524709,1.73949,
2020-04-10,SP,Jales,city,1,0,False,49107,3524808,2.03637,
2020-04-10,SP,Jandira,city,3,0,False,124937,3525003,2.40121,
2020-04-10,SP,Jaú,city,1,0,False,150252,3525300,0.66555,
2020-04-10,SP,Joanópolis,city,1,0,False,13220,3525508,7.5643,
2020-04-10,SP,José Bonifácio,city,2,0,False,37015,3525706,5.40321,
2020-04-10,SP,Jundiaí,city,12,1,False,418962,3525904,2.86422,0.0833
2020-04-10,SP,Laranjal Paulista,city,2,1,False,28516,3526407,7.01361,0.5
2020-04-10,SP,Lençóis Paulista,city,3,0,False,68432,3526803,4.38391,
2020-04-10,SP,Limeira,city,4,0,False,306114,3526902,1.3067,
2020-04-10,SP,Louveira,city,1,0,False,48885,3527306,2.04562,
2020-04-10,SP,Mairiporã,city,7,2,False,100179,3528502,6.98749,0.2857
2020-04-10,SP,Marília,city,4,0,False,238882,3529005,1.67447,
2020-04-10,SP,Matão,city,2,0,False,83170,3529302,2.40471,
2020-04-10,SP,Mauá,city,42,0,False,472912,3529401,8.88114,
2020-04-10,SP,Mirassol,city,4,0,False,59824,3530300,6.68628,
2020-04-10,SP,Mococa,city,2,1,False,68885,3530508,2.90339,0.5
2020-04-10,SP,Mogi das Cruzes,city,50,2,False,445842,3530607,11.21474,0.04
2020-04-10,SP,Mogi Guaçu,city,4,1,False,151888,3530706,2.63352,0.25
2020-04-10,SP,Monte Alto,city,3,0,False,50498,3531308,5.94083,
2020-04-10,SP,Nova Odessa,city,1,1,False,60174,3533403,1.66185,1.0
2020-04-10,SP,Olímpia,city,2,0,False,54772,3533908,3.6515,
2020-04-10,SP,Orlândia,city,2,0,False,44028,3534302,4.54256,
2020-04-10,SP,Osasco,city,121,8,False,698418,3534401,17.32487,0.0661
2020-04-10,SP,Ourinhos,city,1,0,False,113542,3534708,0.88073,
2020-04-10,SP,Pariquera-Açu,city,2,0,False,19648,3536208,10.17915,
2020-04-10,SP,Paulínia,city,5,0,False,109424,3536505,4.56938,
2020-04-10,SP,Pedra Bela,city,1,0,False,6093,3536802,16.41228,
2020-04-10,SP,Penápolis,city,1,1,False,63407,3537305,1.57711,1.0
2020-04-10,SP,Peruíbe,city,3,0,False,68284,3537602,4.39342,
2020-04-10,SP,Pindamonhangaba,city,1,0,False,168328,3538006,0.59408,
2020-04-10,SP,Pindorama,city,1,0,False,17049,3538105,5.86545,
2020-04-10,SP,Piracicaba,city,12,0,False,404142,3538709,2.96925,
2020-04-10,SP,Pirajuí,city,1,0,False,25492,3538907,3.9228,
2020-04-10,SP,Poá,city,9,1,False,117452,3539806,7.6627,0.1111
2020-04-10,SP,Porto Feliz,city,0,0,False,53098,3540606,,
2020-04-10,SP,Porto Ferreira,city,2,1,False,56150,3540705,3.56189,0.5
2020-04-10,SP,Praia Grande,city,14,1,False,325073,3541000,4.30672,0.0714
2020-04-10,SP,Presidente Prudente,city,3,2,False,228743,3541406,1.31152,0.6667
2020-04-10,SP,Presidente Venceslau,city,4,2,False,39516,3541505,10.12248,0.5
2020-04-10,SP,Promissão,city,1,0,False,40432,3541604,2.47329,
2020-04-10,SP,Ribeirão Pires,city,15,0,False,123393,3543303,12.15628,
2020-04-10,SP,Ribeirão Preto,city,36,4,False,703293,3543402,5.11878,0.1111
2020-04-10,SP,Rio Claro,city,3,1,False,206424,3543907,1.45332,0.3333
2020-04-10,SP,Rio Grande da Serra,city,4,0,False,50846,3544103,7.86689,
2020-04-10,SP,Salto,city,3,0,False,118663,3545209,2.52817,
2020-04-10,SP,Salto de Pirapora,city,2,0,False,45422,3545308,4.40315,
2020-04-10,SP,Santa Bárbara d'Oeste,city,1,0,False,193475,3545803,0.51686,
2020-04-10,SP,Santa Branca,city,2,1,False,14788,3546009,13.52448,0.5
2020-04-10,SP,Santa Cruz do Rio Pardo,city,2,0,False,47673,3546405,4.19525,
2020-04-10,SP,Santa Isabel,city,1,0,False,57386,3546801,1.74259,
2020-04-10,SP,Santana de Parnaíba,city,32,0,False,139447,3547304,22.94779,
2020-04-10,SP,Santo André,city,139,3,False,718773,3547809,19.33851,0.0216
2020-04-10,SP,Santos,city,144,5,False,433311,3548500,33.23248,0.0347
2020-04-10,SP,São Bernardo do Campo,city,174,9,False,838936,3548708,20.74056,0.0517
2020-04-10,SP,São Caetano do Sul,city,62,1,False,161127,3548807,38.47896,0.0161
2020-04-10,SP,São Carlos,city,4,2,False,251983,3548906,1.58741,0.5
2020-04-10,SP,São João da Boa Vista,city,1,0,False,91211,3549102,1.09636,
2020-04-10,SP,São José do Rio Pardo,city,1,0,False,54946,3549706,1.81997,
2020-04-10,SP,São José do Rio Preto,city,41,1,False,460671,3549805,8.90006,0.0244
2020-04-10,SP,São José dos Campos,city,85,1,False,721944,3549904,11.77377,0.0118
2020-04-10,SP,São Manuel,city,3,1,False,40954,3550100,7.32529,0.3333
2020-04-10,SP,São Miguel Arcanjo,city,1,0,False,32931,3550209,3.03665,
2020-04-10,SP,São Paulo,city,5982,409,False,12252023,3550308,48.82459,0.0684
2020-04-10,SP,São Pedro,city,1,0,False,35653,3550407,2.80481,
2020-04-10,SP,São Roque,city,3,0,False,91016,3550605,3.29612,
2020-04-10,SP,São Sebastião,city,4,1,False,88980,3550704,4.49539,0.25
2020-04-10,SP,São Vicente,city,14,0,False,365798,3551009,3.82725,
2020-04-10,SP,Sertãozinho,city,2,0,False,125815,3551702,1.58964,
2020-04-10,SP,Sorocaba,city,18,2,False,679378,3552205,2.64948,0.1111
2020-04-10,SP,Sumaré,city,2,0,False,282441,3552403,0.70811,
2020-04-10,SP,Suzano,city,30,1,False,297637,3552502,10.07939,0.0333
2020-04-10,SP,Taboão da Serra,city,72,5,False,289664,3552809,24.85639,0.0694
2020-04-10,SP,Tanabi,city,1,0,False,25967,3553401,3.85104,
2020-04-10,SP,Tatuí,city,4,0,False,121766,3554003,3.28499,
2020-04-10,SP,Taubaté,city,6,0,False,314924,3554102,1.90522,
2020-04-10,SP,Terra Roxa,city,1,0,False,9370,3554409,10.67236,
2020-04-10,SP,Tupã,city,1,0,False,65524,3555000,1.52616,
2020-04-10,SP,Valinhos,city,4,0,False,129193,3556206,3.09614,
2020-04-10,SP,Vargem Grande Paulista,city,5,3,False,52597,3556453,9.50625,0.6
2020-04-10,SP,Vinhedo,city,7,0,False,78728,3556701,8.89137,
2020-04-10,SP,Votorantim,city,2,0,False,122480,3557006,1.63292,
2020-04-10,SP,Votuporanga,city,3,0,False,94547,3557105,3.17303,
2020-04-09,SP,Adamantina,city,0,0,False,35068,3500105,,
2020-04-09,SP,Águas de Lindóia,city,1,1,False,18705,3500501,5.34616,1.0
2020-04-09,SP,Agudos,city,1,1,False,37214,3500709,2.68716,1.0
2020-04-09,SP,Americana,city,3,2,False,239597,3501608,1.2521,0.6667
2020-04-09,SP,Araçatuba,city,13,0,False,197016,3502804,6.59845,
2020-04-09,SP,Araraquara,city,5,0,False,236072,3503208,2.118,
2020-04-09,SP,Araras,city,2,0,False,134236,3503307,1.48991,
2020-04-09,SP,Artur Nogueira,city,1,0,False,54408,3503802,1.83797,
2020-04-09,SP,Arujá,city,9,1,False,89824,3503901,10.01959,0.1111
2020-04-09,SP,Assis,city,3,1,False,104386,3504008,2.87395,0.3333
2020-04-09,SP,Atibaia,city,11,0,False,142761,3504107,7.70519,
2020-04-09,SP,Avaré,city,3,0,False,90655,3504503,3.30925,
2020-04-09,SP,Bady Bassitt,city,1,0,False,17502,3504602,5.71363,
2020-04-09,SP,Barra do Turvo,city,1,0,False,7659,3505401,13.05653,
2020-04-09,SP,Barretos,city,4,0,False,122098,3505500,3.27606,
2020-04-09,SP,Barueri,city,42,2,False,274182,3505708,15.31829,0.0476
2020-04-09,SP,Batatais,city,1,0,False,62508,3505906,1.5998,
2020-04-09,SP,Bauru,city,10,1,False,376818,3506003,2.6538,0.1
2020-04-09,SP,Bebedouro,city,2,0,False,77496,3506102,2.58078,
2020-04-09,SP,Birigui,city,2,0,False,123638,3506508,1.61763,
2020-04-09,SP,Boituva,city,3,0,False,60997,3507001,4.91827,
2020-04-09,SP,Botucatu,city,15,1,False,146497,3507506,10.23912,0.0667
2020-04-09,SP,Bragança Paulista,city,16,3,False,168668,3507605,9.48609,0.1875
2020-04-09,SP,Brodowski,city,2,0,False,24939,3507803,8.01957,
2020-04-09,SP,Caçapava,city,3,0,False,94263,3508504,3.18258,
2020-04-09,SP,Cachoeira Paulista,city,1,0,False,33327,3508603,3.00057,
2020-04-09,SP,Caieiras,city,31,4,False,101470,3509007,30.5509,0.129
2020-04-09,SP,Cajamar,city,3,0,False,76801,3509205,3.9062,
2020-04-09,SP,Campinas,city,83,5,False,1204073,3509502,6.89327,0.0602
2020-04-09,SP,Caraguatatuba,city,2,1,False,121532,3510500,1.64566,0.5
2020-04-09,SP,Carapicuíba,city,25,2,False,400927,3510609,6.23555,0.08
2020-04-09,SP,Catanduva,city,1,1,False,121862,3511102,0.8206,1.0
2020-04-09,SP,Cedral,city,1,0,False,9237,3511300,10.82603,
2020-04-09,SP,Cotia,city,46,3,False,249210,3513009,18.45833,0.0652
2020-04-09,SP,Cravinhos,city,2,1,False,35292,3513108,5.66701,0.5
2020-04-09,SP,Diadema,city,55,1,False,423884,3513801,12.97525,0.0182
2020-04-09,SP,Dracena,city,1,1,False,46793,3514403,2.13707,1.0
2020-04-09,SP,Eldorado,city,1,0,False,15494,3514809,6.45411,
2020-04-09,SP,Embu das Artes,city,27,1,False,273726,3515004,9.86388,0.037
2020-04-09,SP,Embu-Guaçu,city,2,0,False,69385,3515103,2.88247,
2020-04-09,SP,Ferraz de Vasconcelos,city,28,0,False,194276,3515707,14.41249,
2020-04-09,SP,Franca,city,2,0,False,353187,3516200,0.56627,
2020-04-09,SP,Francisco Morato,city,9,1,False,175844,3516309,5.11817,0.1111
2020-04-09,SP,Franco da Rocha,city,17,1,False,154489,3516408,11.00402,0.0588
2020-04-09,SP,Guararapes,city,3,0,False,32939,3518206,9.10774,
2020-04-09,SP,Guararema,city,2,0,False,29798,3518305,6.71186,
2020-04-09,SP,Guaratinguetá,city,1,0,False,121798,3518404,0.82103,
2020-04-09,SP,Guarujá,city,6,0,False,320459,3518701,1.87231,
2020-04-09,SP,Guarulhos,city,154,11,False,1379182,3518800,11.16604,0.0714
2020-04-09,SP,Hortolândia,city,2,0,False,230851,3519071,0.86636,
2020-04-09,SP,Ibiúna,city,1,0,False,78878,3519709,1.26778,
2020-04-09,SP,Ilhabela,city,1,0,False,34970,3520400,2.85959,
2020-04-09,SP,Ilha Comprida,city,9,0,False,11166,3520426,80.60183,
2020-04-09,SP,Importados/Indefinidos,city,90,1,False,,,,0.0111
2020-04-09,SP,Indaiatuba,city,3,0,False,251627,3520509,1.19224,
2020-04-09,SP,Iracemápolis,city,1,0,False,24235,3521408,4.12626,
2020-04-09,SP,Itanhaém,city,2,0,False,101816,3522109,1.96433,
2020-04-09,SP,Itapecerica da Serra,city,22,1,False,175693,3522208,12.52184,0.0455
2020-04-09,SP,Itapetininga,city,1,0,False,163901,3522307,0.61012,
2020-04-09,SP,Itapeva,city,1,0,False,94354,3522406,1.05984,
2020-04-09,SP,Itapevi,city,15,3,False,237700,3522505,6.31048,0.2
2020-04-09,SP,Itapira,city,1,0,False,74773,3522604,1.33738,
2020-04-09,SP,Itaquaquecetuba,city,24,0,False,370821,3523107,6.47213,
2020-04-09,SP,Itararé,city,1,0,False,50503,3523206,1.98008,
2020-04-09,SP,Itatiba,city,1,1,False,120858,3523404,0.82742,1.0
2020-04-09,SP,Itatinga,city,1,0,False,20697,3523503,4.83162,
2020-04-09,SP,Itu,city,2,0,False,173939,3523909,1.14983,
2020-04-09,SP,Itupeva,city,1,0,False,61252,3524006,1.6326,
2020-04-09,SP,Jaboticabal,city,5,2,False,77263,3524303,6.4714,0.4
2020-04-09,SP,Jacareí,city,1,0,False,233662,3524402,0.42797,
2020-04-09,SP,Jaci,city,1,0,False,7067,3524501,14.15028,
2020-04-09,SP,Jaguariúna,city,1,0,False,57488,3524709,1.73949,
2020-04-09,SP,Jales,city,1,0,False,49107,3524808,2.03637,
2020-04-09,SP,Jandira,city,3,0,False,124937,3525003,2.40121,
2020-04-09,SP,Jaú,city,1,0,False,150252,3525300,0.66555,
2020-04-09,SP,Joanópolis,city,1,0,False,13220,3525508,7.5643,
2020-04-09,SP,José Bonifácio,city,2,0,False,37015,3525706,5.40321,
2020-04-09,SP,Jundiaí,city,11,1,False,418962,3525904,2.62554,0.0909
2020-04-09,SP,Laranjal Paulista,city,2,1,False,28516,3526407,7.01361,0.5
2020-04-09,SP,Lençóis Paulista,city,2,0,False,68432,3526803,2.92261,
2020-04-09,SP,Limeira,city,2,0,False,306114,3526902,0.65335,
2020-04-09,SP,Louveira,city,1,0,False,48885,3527306,2.04562,
2020-04-09,SP,Mairiporã,city,7,2,False,100179,3528502,6.98749,0.2857
2020-04-09,SP,Marília,city,2,0,False,238882,3529005,0.83723,
2020-04-09,SP,Matão,city,2,0,False,83170,3529302,2.40471,
2020-04-09,SP,Mauá,city,38,0,False,472912,3529401,8.03532,
2020-04-09,SP,Mirassol,city,4,0,False,59824,3530300,6.68628,
2020-04-09,SP,Mococa,city,2,1,False,68885,3530508,2.90339,0.5
2020-04-09,SP,Mogi das Cruzes,city,37,1,False,445842,3530607,8.2989,0.027
2020-04-09,SP,Mogi Guaçu,city,4,1,False,151888,3530706,2.63352,0.25
2020-04-09,SP,Monte Alto,city,1,0,False,50498,3531308,1.98028,
2020-04-09,SP,Nova Odessa,city,1,1,False,60174,3533403,1.66185,1.0
2020-04-09,SP,Olímpia,city,2,0,False,54772,3533908,3.6515,
2020-04-09,SP,Orlândia,city,2,0,False,44028,3534302,4.54256,
2020-04-09,SP,Osasco,city,107,7,False,698418,3534401,15.32034,0.0654
2020-04-09,SP,Pariquera-Açu,city,1,0,False,19648,3536208,5.08958,
2020-04-09,SP,Paulínia,city,4,0,False,109424,3536505,3.65551,
2020-04-09,SP,Penápolis,city,1,1,False,63407,3537305,1.57711,1.0
2020-04-09,SP,Peruíbe,city,3,0,False,68284,3537602,4.39342,
2020-04-09,SP,Pindamonhangaba,city,1,0,False,168328,3538006,0.59408,
2020-04-09,SP,Pindorama,city,1,0,False,17049,3538105,5.86545,
2020-04-09,SP,Piracicaba,city,12,0,False,404142,3538709,2.96925,
2020-04-09,SP,Pirajuí,city,1,0,False,25492,3538907,3.9228,
2020-04-09,SP,Poá,city,7,1,False,117452,3539806,5.95988,0.1429
2020-04-09,SP,Porto Feliz,city,0,0,False,53098,3540606,,
2020-04-09,SP,Praia Grande,city,13,1,False,325073,3541000,3.9991,0.0769
2020-04-09,SP,Presidente Prudente,city,3,2,False,228743,3541406,1.31152,0.6667
2020-04-09,SP,Presidente Venceslau,city,3,2,False,39516,3541505,7.59186,0.6667
2020-04-09,SP,Promissão,city,1,0,False,40432,3541604,2.47329,
2020-04-09,SP,Ribeirão Pires,city,15,0,False,123393,3543303,12.15628,
2020-04-09,SP,Ribeirão Preto,city,36,4,False,703293,3543402,5.11878,0.1111
2020-04-09,SP,Rio Claro,city,3,1,False,206424,3543907,1.45332,0.3333
2020-04-09,SP,Rio Grande da Serra,city,4,0,False,50846,3544103,7.86689,
2020-04-09,SP,Salto,city,3,0,False,118663,3545209,2.52817,
2020-04-09,SP,Salto de Pirapora,city,2,0,False,45422,3545308,4.40315,
2020-04-09,SP,Santa Branca,city,2,1,False,14788,3546009,13.52448,0.5
2020-04-09,SP,Santa Cruz do Rio Pardo,city,1,0,False,47673,3546405,2.09762,
2020-04-09,SP,Santa Isabel,city,1,0,False,57386,3546801,1.74259,
2020-04-09,SP,Santana de Parnaíba,city,31,0,False,139447,3547304,22.23067,
2020-04-09,SP,Santo André,city,130,3,False,718773,3547809,18.08638,0.0231
2020-04-09,SP,Santos,city,130,4,False,433311,3548500,30.00155,0.0308
2020-04-09,SP,São Bernardo do Campo,city,164,7,False,838936,3548708,19.54857,0.0427
2020-04-09,SP,São Caetano do Sul,city,59,1,False,161127,3548807,36.61708,0.0169
2020-04-09,SP,São Carlos,city,2,0,False,251983,3548906,0.7937,
2020-04-09,SP,São João da Boa Vista,city,1,0,False,91211,3549102,1.09636,
2020-04-09,SP,São José do Rio Pardo,city,1,0,False,54946,3549706,1.81997,
2020-04-09,SP,São José do Rio Preto,city,41,1,False,460671,3549805,8.90006,0.0244
2020-04-09,SP,São José dos Campos,city,81,1,False,721944,3549904,11.21971,0.0123
2020-04-09,SP,São Manuel,city,3,1,False,40954,3550100,7.32529,0.3333
2020-04-09,SP,São Paulo,city,5477,384,False,12252023,3550308,44.70282,0.0701
2020-04-09,SP,São Pedro,city,1,0,False,35653,3550407,2.80481,
2020-04-09,SP,São Roque,city,3,0,False,91016,3550605,3.29612,
2020-04-09,SP,São Sebastião,city,4,1,False,88980,3550704,4.49539,0.25
2020-04-09,SP,São Vicente,city,13,0,False,365798,3551009,3.55387,
2020-04-09,SP,Sertãozinho,city,2,0,False,125815,3551702,1.58964,
2020-04-09,SP,Sorocaba,city,17,2,False,679378,3552205,2.50229,0.1176
2020-04-09,SP,Sumaré,city,2,0,False,282441,3552403,0.70811,
2020-04-09,SP,Suzano,city,24,1,False,297637,3552502,8.06351,0.0417
2020-04-09,SP,Taboão da Serra,city,67,5,False,289664,3552809,23.13025,0.0746
